,class_sms,sms
4058,ham,"Noice.,Text,when,you,here"
4059,ham,"yijue,meeting,esaplanade,tonight."
4060,spam,"Moby,Pub,Quiz.Win,£,High,Street,prize,know,who,the,new,Duchess,Cornwall,will?,Txt,her,first,name,.unsub,STOP"
4061,spam,"This,weeks,SavaMob,member,offers,are,now,accessible.,Just,call,for,details!,SavaMob,,POBOX.,Only,£./week.,SavaMob,-,offers,mobile!"
4062,ham,"Aight,been,set,free,,think,you,could,text,blake,address,occurs,not,quite,sure,what,doing,thought,was"
4063,ham,"dear,saw,dear,both,are,happy.,Where,you,battery,low"
4064,ham,"How,are,you.,Its,been,ages.,How,abj"
4065,ham,"Prof:,you,have,passed,all,the,papers,this,sem,congrats,.,.,.,.,Student:,Enna,kalaachutaarama..!!,Prof:????,Gud,mrng!"
4066,ham,"Dont,kick,coco,when,down"
4067,ham,"Fyi,gonna,call,you,sporadically,starting,like,are,not,not,doin,this,shit"
4068,spam,"You,are,being,contacted,our,Dating,Service,someone,you,know,find,out,who,,call,from,your,mobile,landline,PoBoxLDNS"
4069,spam,"TBS/PERSOLVO.,been,chasing,since,Sept,for£,definitely,not,paying,now,thanks,your,information,will,ignore,them.,Kath.,Manchester."
4070,ham,"Hope,you,not,having,too,much,fun,without!!,see,tomorrow,love,jess"
4071,ham,"wont,call,disturb,any,one,know,all,are,avoiding,burden,for,all"
4072,ham,"reached,home,bathe,liao,can,call,now..."
4073,spam,"Loans,for,any,purpose,even,you,have,Bad,Credit!,Tenants,Welcome.,Call,NoWorriesLoans.com"
4074,ham,"Was,the,actual,exam,harder,than,NBME"
4075,ham,"lot,this,sickness,thing,going,round.,Take,easy.,Hope,feel,better,soon.,Lol"
4076,ham,"God,picked,flower,and,dippeditinaDEW,,lovingly,touched,itwhichturnedinto,,and,the,gifted,tomeandsaid,THIS,FRIEND"
4077,spam,":,Kick,off,new,season,with,wks,FREE,goals,&,news,mobile!,Txt,club,name,VILLA"
4078,ham,"Hey,sathya,till,now,dint,meet,not,even,single,time,then,how,can,saw,the,situation,sathya."
4079,ham,"Gam,gone,after,outstanding,innings."
4080,ham,"played,smash,bros;,religiously."
4081,ham,"Sir,,good,morning.,Hope,you,had,good,weekend,called,let,you,know,that,was,able,raise;,from,dad,however,said,would,make,the,rest,available,mid,feb.,This,amount,still,quite,short,and,was,hoping,you,would,help,have,good,day.,Abiola"
4082,ham,"Hurry,home.,Soup,DONE!"
4083,ham,"will,check,all,rooms,befor,activities"
4084,ham,"Good,afternoon,love,was,good,see,your,words,and,get,your.,Very,smart,move,slave,...,*smiles,drink,coffee,and,await,you."
4085,ham,"Quite,but,bit,better,eat,smth,now,else,feel,guilty..."
4086,spam,"Orange,brings,you,ringtones,from,all,time,Chart,Heroes,,with,free,hit,each,week,Ringtones,&,Pics,wap,stop,receiving,these,tips,reply,STOP."
4087,ham,"Lemme,know,when,you,here"
4088,spam,"PRIVATE!,Your,Account,Statement,for,shows-redeemed.,points.,Call,Identifier,Code:,Expires,//"
4089,ham,"needs,stop,going,bed,and,make,with,the,fucking,dealing"
4090,ham,"How,are,you,Love,?,Are,you,with,your,brother,?,Time,talk,english,with,him,?,*grins*,Say,:,Hey,Muhommad,,Penny,says,hello,from,across,the,sea"
4091,spam,"tried,call,you,your,reply,our,sms,for,video,mobile,mins,UNLIMITED,TEXT,+,free,camcorder,Reply,call,Now"
4092,ham,"Hey,doc,pls,want,get,nice,shirt,for,hubby,nice,fiting,ones,budget,help,pls,will,load,card,abi,keep,posted,luv"
4093,ham,"remain,unconvinced,that,this,isn,elaborate,test,willpower"
4094,ham,"Life,nothing,wen,get,everything.,But,""life,everything,wen,miss,something,"".,Real,value,people,wil,realized,only,their,absence....,gud,mrng"
4095,ham,"how,are,you,miss,you!"
4096,ham,"ain,answerin,phone,what,actually,pretty,reasonable,hour,but,sleepy"
4097,ham,"Hey,*,rite,put,»,evey,mnth,that,all?"
4098,ham,"going,bed,now,prin"
4099,ham,"think,just,yourself,…Thanks,and,see,you,tomo"
4100,ham,"dun,drive,then,how,sch."
4101,ham,"not,home,now,lei..."
4102,spam,"GSOH?,Good,with,SPAM,the,ladies,could,male,gigolo?,join,the,fastest,growing,mens,club,reply,ONCALL.,mjzgroup.,.stop,reply,STOP.,msg@£.rcvd"
4103,ham,"then,will,come,home,after,half,hour"
4104,spam,"have,secret,admirer,who,looking,make,contact,with-find,out,who,they*reveal,who,thinks,special-call"
4105,ham,"hav,any,frnd,name,ashwini,college?"
4106,ham,"Jus,finish,lunch,way,home,lor,tot,dun,wan,stay,sch,today..."
4107,ham,"then,marrow,are,you,coming,class."
4108,spam,"HOT,LIVE,FANTASIES,call,now,Just,per,min,NTT,Ltd,Box,Croydon,national,rate,call"
4109,ham,"Pls,send,your,address,sir."
4110,ham,"want,lick,your,pussy,now..."
4111,ham,",,you,gonna,still,stock,tomorrow/today,trying,get,dubsack"
4112,spam,"URGENT!,Your,Mobile,number,has,been,awarded,<UKP>,prize,GUARANTEED.,Call,from,landline.,Claim,.,Valid,hrs,only,ppm"
4113,ham,"see,,but,prolly,yeah"
4114,ham,"Thought,could,out,for,dinner,treat,you!,Seem?"
4115,ham,"Where,are,you,?,What,you,?,How,can,you,stand,away,from,?,Doesn,your,heart,ache,without,?,Don,you,wonder,?,Don,you,crave,?"
4116,ham,"Sorry.,You,never,hear,unless,you,book.,One,was,kinda,joke--thet,were,really,looking,for,skinny,white,girls.,The,other,was,one,line--you,can,only,much,camera,with,that.,Something,like,that,they,casting,the,look."
4117,ham,"What,you,doing?how,are,you?"
4118,ham,"Sure,thing,big,man,have,hockey,elections,,,shouldn,longer,than,hour,though"
4119,ham,"Watch,lor,saw,few,swatch,one,thk,quite.,Ard,but,need,opinion,leh..."
4120,ham,"Hiya,like,the,hlday,pics,looked,horrible,them,took,out!,Hows,the,camp,Amrca,thing?,Speak,soon,Serena:)"
4121,ham,"Babe!,How,goes,that,day,?,What,are,you,miss,you,already,Love,...,*,loving,kiss,hope,everything,goes,well."
4122,ham,"Yunny,goin,late"
4123,ham,"Doc,prescribed,morphine,cause,the,other,pain,meds,aren,enough.,Waiting,for,mom,bring.,That,med,should,kick,fast,gonna,try,later"
4124,ham,"Cool,,want,kappa,should,meet,you,outside"
4125,ham,"Hey,sexy,buns,!,Have,told,you,adore,you,,loverboy,hope,you,remember,thank,your,sister,law,for,those,meatballs,*grins,love,you,,babe"
4126,ham,"May,approve,panalam...but,should,have,more,posts.."
4127,spam,"SPJanuary,Male,Sale!,Hot,Gay,chat,now,cheaper,,call,.,National,rate,from/min,cheap/min,peak,stop,texts,call/min)"
4128,ham,"Sorry,call,later"
4129,ham,"dont,thnk,its,wrong,calling,between"
4130,ham,"not,workin.,Once,get,job..."
4131,ham,"And,when,you,done,mean,now"
4132,ham,"Its,luck,Love,someone.,Its,fortune,Love,the,one,who,Loves.,But,,its,miracle,Love,person,who,can,Love,anyone,except...,Gud,nyt..."
4133,ham,"baby,ive,just,got,back,from,work,and,was,wanting,see,allday,hope,didnt,piss,off,the,phone,today,are,give,call,xxx"
4134,spam,"FreeMsg,Today,the,day,you,are,ready,horny,&,live,your,town,love,sex,fun,&,games!,Netcollex,Ltd,per,msg,reply,Stop,end"
4135,ham,"your,yahoo,boys,that,bring,the,perf,legal."
4136,ham,"need,say,anything,know,outsider"
4137,ham,"have,you,ever,had,one,foot,before?"
4138,ham,"Just,got;"
4139,ham,"Good,,don,need,any,receipts—well,done!,(…),Yes,,please,tell,.,What,her,number,could,ring,her"
4140,ham,"Ever,green,quote,ever,told,Jerry,cartoon,Person,Who,Irritates,Always,the,one,Who,Loves,Vry,Much,But,Fails,Express...!..!!,:-),:-),gud,nyt"
4141,ham,"Leave,wif,lar,wan,carry,meh,heavy,num,familiar?"
4142,ham,"Beautiful,truth,:,Expression,the,face,could,seen,everyone...,But,the,depression,heart,Could,understood,only,the,Loved,ones..,Gud;-)"
4143,ham,"Infact,happy,new,year.,How,are,you,where,are,you,when,are,seeing"
4144,spam,"The,Simpsons,Movie,released,July,name,the,band,that,died,the,start,the,film-Green,Day-Blue,Day-Red,Day.,(Send)"
4145,ham,"That,shame!,Maybe,cld,meet,for,few,hrs,tomo?"
4146,ham,"Lol,would,but,despite,these,cramps,like,being,girl."
4147,ham,"can,wait,for,cornwall.,Hope,tonight,isn,too,bad,well,but,rock,night,shite.,Anyway,going,for,kip,now,have,good,night.,Speak,you,soon."
4148,ham,"Pls,help,tell,sura,that,expecting,battery,from,hont.,And,that,should,pls,send,message,about,how,download,movies.,Thanks"
4149,spam,"Please,call,Amanda,with,regard,renewing,upgrading,your,current-Mobile,handset,free,charge.,Offer,ends,today.,Tel,subject,and"
4150,ham,"Haven,found,way,get,another,app,for,your,phone,?,Will,you,the,net,cafe,?,Did,you,take,that,job?,Geeee,need,you,babe,crave,see,you,..."
4151,ham,"only,work,from,mon,thurs,but,Sat,cant,leh...,Booked,liao...,Which,other,day,free?"
4152,ham,"comin,fetch,oredi..."
4153,ham,"What,nannys,address?"
4154,spam,"URGENT!!,Your,*,Costa,Del,Sol,Holiday,£,await,collection.,Call,Now,toClaim.,SAE,,POBox,,Stockport,,SKxh,,Cost,,Maxmins"
4155,ham,"Haf,eaten?,Wat,time,wan,come?"
4156,spam,"Want,new,Video,Phone?,anytime,any,network,mins?,Half,price,line,rental,free,text,for,months?,Reply,call,for,free,delivery"
4157,ham,",,call,when,you,get,the,chance,friend,mine,wanted,ask,you,about,big,order"
4158,ham,"This,single,single,answers,are,fighting?,Plus,said,broke,and,you,didnt,reply"
4159,ham,"certainly,puts,things,into,perspective,when,something,like,this,happens"
4160,ham,"Now,got,watch,meh,work,today?"
4161,ham,"felt...not,any,conveying,reason..,Ese...,What,about?"
4162,spam,"Had,your,mobile,months,more,entitled,Update,the,latest,colour,mobiles,with,camera,for,Free!,Call,The,Mobile,Update,FREE"
4163,ham,"How,going?,Got,any,exciting,karaoke,type,activities,planned,debating,whether,play,football,this,eve.,Feeling,lazy,though."
4164,ham,"told,that,coming,wednesday."
4165,ham,"Its,,called,mom,instead,have,fun"
4166,spam,"Dear,Voucher,Holder,claim,this,weeks,offer,your,please,http://www.wtlp/text,apply."
4167,ham,"Well,that,desperate,just,call,armand,again"
4168,ham,"Are,you,work,right,now,?"
4169,spam,"Congrats!,Nokia,video,camera,phone,your,Call,Calls,cost,ppm,Ave,call,mins,vary,from,mobiles,+,Close,post,BCM,Ldn,WCNXX"
4170,ham,"Haven,heard,anything,and,not,answering,texts,guessing,flaked.,That,said,the,fantastic"
4171,ham,"Mmmmmm,love,you,much,,Ahmad,can,wait,for,this,year,begin,every,second,takes,closer,being,your,side.,Happy,New,Year,love!!"
4172,ham,"Pls,what,the,full,name,joke,school,cos,fees,university,florida,seem,actually.,Pls,holla,back"
4173,ham,"Sorry,call,later"
4174,ham,"...,But,they,said,got,wisdom,teeth,hidden,inside,mayb,need,remove."
4175,ham,"And,pls,pls,drink,plenty,plenty,water"
4176,ham,"How,are,you,doing.,How,the,queen.,Are,you,going,for,the,royal,wedding"
4177,ham,"lag.,That,just,the,sad,part,but,keep,touch,thanks,skype"
4178,ham,"lor,then,tog,lor..."
4179,ham,"Two,teams,waiting,for,some,players"
4180,ham,"Can,send,copy,report?"
4181,ham,"swhrt,how,dey,hope,,tot,about,day.love,miss.take,care."
4182,ham,"already,planned,wil,pick,you."
4183,spam,"Urgent!,Please,call,.,Your,ABTA,complimentary,*,Spanish,Holiday,£,,cash,await,collection,SAE,BOX,ppm,+"
4184,ham,"Sorry,call,later,meeting"
4185,ham,"just,really,need,shit,before,tomorrow,and,know,you,won,awake,before,like"
4186,ham,"good.,Have,you,registered,vote?"
4187,ham,"Hmm,stay,for,like,hour,cos,eye,really,sore!"
4188,ham,"Dear,got,bus,directly,calicut"
4189,ham,"umma,ask,vava,also,come,tell,him,can,play,later,together"
4190,ham,"Well,the,general,price,,let,know/when/how,much,you,want"
4191,ham,"Sorry,call,later"
4192,ham,"Each,Moment,day,has,its,own,value-Morning,brings,hope,afternoon,brings,faith,Evening,brings,luv,Night,brings,rest,Wish,find,them,all,today.Good,Morning"
4193,ham,"jetton,ave,you,forgot"
4194,ham,"coming,home,now."
4195,ham,"Can,not,use,foreign,stamps,this,country."
4196,spam,"Double,mins,and,txts,months,FREE,Bluetooth,Orange.,Available,Sony,,Nokia,Motorola,phones.,Call,MobileUpd,calloptout/NDX"
4197,ham,"Sorry,lot,friend-friend,stuff,just,now,about,talk,the,actual,guy,who,wants,buy"
4198,spam,"FREE,for,week,Nokia,tone,mob,every,week,just,txt,NOKIA,Get,txting,and,tell,mates,www.getzed,POBox,WWQ,normp/tone,+"
4199,spam,"Want,funk,fone,with,weekly,new,tone,reply,TONESU,this,text.,www.ringtones,,the,original,best.,Tones,GBP,network,operator,rates,apply"
4200,spam,"cmon,babe,,make,horny,,*turn!,Txt,your,fantasy,now,babe,hot,,sticky,and,need,you,now.,All,replies,cost,£..,cancel,send,STOP"
4201,ham,"will,come,tomorrow"
4202,ham,"Wylie,update,weed,dealer,carlos,went,freedom,and,had,class,with,lunsford"
4203,ham,"Are,you,happy,baby,?,Are,you,alright,?,Did,you,take,that,job,hope,your,fine,send,you,kiss,make,you,smile,from,across,the,sea,...,*kiss*,*kiss*"
4204,ham,"movie,juz,last,minute,decision,mah.,Juz,watch,lar,but,tot,not,interested."
4205,ham,"How,are,you,enjoying,this,semester?,Take,care,brother."
4206,spam,"IMPORTANT,INFORMATION,ORANGE,USER,XXXXXX.,TODAY,LUCKY,DAY!,FIND,OUT,WHY,LOG,ONTO,http://www.urawinner.com,THERE,FANTASTIC,PRIZEAWAITING,YOU!"
4207,ham,"Get,the,door,here"
4208,ham,"Lets,use,next,week,,princess,:)"
4209,ham,"home,first,lar,wait,lor,put,down,stuff,first.."
4210,ham,"want,kfc,its,Tuesday.,Only,buy,meals,ONLY,gravy.,Only,Mark.,!"
4211,ham,"stupid..always,sending,like,this:)don,believe,any,those,message.pandy,mental:)"
4212,ham,"when,you,gonna,ring"
4213,spam,"Missed,call,alert.,These,numbers,called,but,left,message."
4214,ham,"attended,but,nothing,there."
4215,ham,"Ard,like,dat,lor,juz,meet,mrt,station,then,dun,haf,come,out."
4216,ham,"dear,was,sleeping"
4217,ham,"filled,tuth,aight"
4218,ham,"Will,office,around.,Now,going,hospital."
4219,ham,"Actually,waiting,for,weeks,when,they,start,putting."
4220,ham,"Anything,lor,they,all,then,lor..."
4221,ham,"free,sat,rite,wan,watch,infernal,affairs,wif,darren,mayb?"
4222,ham,"Plz,note,anyone,calling,from,mobile.,&amp;,asks,type,not.,Disconnect,the,call,coz,attempt,'terrorist,make,use,the,sim,card.,Itz,confirmd,nokia,motorola,has,been,verified,CNN,IBN."
4223,ham,"you,around,friend,mine,lookin,pick,later,tonight"
4224,ham,"Stupid,auto,correct,phone"
4225,ham,"Double,eviction,this,week,-,Spiral,and,Michael,and,good,riddance,them!"
4226,ham,"The,world,suffers,lot...,Not,because,the,violence,bad,people.,But,because,the,silence,good,people!,,Gud,night...."
4227,ham,"thats,cool.,Its,,,just,off,either,raglan,edward.,Behind,the,cricket,ground.,Gimme,ring,when,closeby,see,you,tuesday."
4228,ham,"Buy,one,egg,for..please:)"
4229,ham,"Have,you,started,skye"
4230,ham,"Have,you,bookedthe,hut?,And,also,your,time,off?,How,are,you,the,way?"
4231,ham,"And,several,you,sir."
4232,ham,"really,pig,leh,sleep,much,dad,wake,smth,eat,lunch,today."
4233,ham,"home.,Please,call"
4234,ham,"love,hope,your,not,doing,anything,drastic.,Don,you,dare,sell,your,your,phone,..."
4235,ham,"Now,only,reached,home,very,tired,now,will,come,tomorro"
4236,spam,"FREEMSG:,Our,records,indicate,you,may,entitled,pounds,for,the,Accident,you,had,claim,for,free,reply,with,YES,this,msg,opt,out,text,STOP"
4237,spam,"can,WIN,Music,Gift,Vouchers,every,week,starting,NOW,Txt,the,word,DRAW,TsCs,www.Idew.com,SkillGame,,Winaweek,,age.,ppermessSubscription"
4238,ham,"Life,style,garments,account,please."
4239,ham,"Lol,wtf,random.,Btw,that,your,lunch,break"
4240,ham,"Sez,,hows,arab,boy?,Hope,all,good,give,love,evry,love,eshxxxxxxxxxxx"
4241,ham,"The,LAY,MAN!,Just,let,you,know,you,are,missed,and,thought,off,have,great,day.,And,you,can,send,bimbo,and,ugo,numbers,,ill,appreciate.,Safe"
4242,ham,"Detroit.,The,home,snow.,Enjoy."
4243,spam,"Show,colours!,Euro,--,Offer!,Get,England,Flag,&,Lions,tone,phone!,Click,the,following,service,message,for,info!"
4244,ham,Okie...
4245,ham,"Aight,chillin,friend,room,text,when,you,the,way"
4246,ham,"toshiba,portege?"
4247,ham,"Well,welp,sort,semiobscure,internet,thing"
4248,spam,"Text,PASS,collect,your,polyphonic,ringtones.,Normal,gprs,charges,apply,only.,Enjoy,your,tones"
4249,spam,"accordingly,repeat,,just,text,the,word,your,mobile,phone,and,send"
4250,ham,"Loosu,hospital,dont,let,careless."
4251,ham,"How,much,for,eighth?"
4252,ham,"Omg,Joanna,freaking,out.,She,looked,thru,all,friends,find,photos.,And,then,she,asking,about,stuff,MySpace,which,haven,even,logged,like,year.,:/"
4253,ham,"Send,birthdate,with,month,and,year,will,tel,LIFE,PARTNER,name.,and,the,method,calculation.,Reply,must."
4254,ham,"Juz,now,havent,woke,bit,blur,blur...,Can?,Dad,went,out,liao,cant,cum,now,oso..."
4255,ham,"How,about,clothes,,jewelry,,and,trips?"
4256,spam,"Block,Breaker,now,comes,deluxe,format,with,new,features,and,great,graphics,from-Mobile.,Buy,for,just,replying,GET,BBDELUXE,and,take,the,challenge"
4257,ham,"Aah,cuddle,would,lush,need,lots,tea,and,soup,before,any,kind,fumbling!"
4258,spam,"important,information,orange,user,.,today,your,lucky,day!find,out,why,log,onto,http://www.urawinner.com,THERE,FANTASTIC,SURPRISE,AWAITING,YOU!"
4259,ham,"late,will,there"
4260,ham,"Sad,story,Man,-,Last,week,was'day,Wife,did,wish,Parents,forgot,did,Kids,went,work.,Even,Colleagues,did,not,wish."
4261,ham,"Are,you,plans,with,your,family,set,stone,?"
4262,ham,"Pls,dont,forget,study"
4263,ham,"You,never,believe,this,but,have,actually,got,off,taunton.,Wow"
4264,ham,"Den,only,weekdays,got,special,price...,Haiz...,Cant,eat,liao...,Cut,nails,oso,muz,wait,until,finish,drivin,wat,,lunch,still,muz,eat,wat..."
4265,ham,"She,just,broke,down,list,reasons,why,nobody,town,and,can,tell,she,being,sarcastic,just,faggy"
4266,ham,";DECIMAL,but,its,not,common,car,here,its,better,buy,from,china,asia,find,less,expensive,holla"
4267,ham,"The,greatest,test,courage,earth,bear,defeat,without,losing,heart"
4268,ham,"SORRY,STIL,FUCKED,AFTER,LAST,NITE,WENT,TOBED,GOT,WORK"
4269,ham,"Hey,whats,the,plan,this,sat?"
4270,ham,"Beauty,sleep,can,help,pimples,too."
4271,ham,"Great.,Hope,you,are,using,your,connections,from,mode,men,also,cos,you,can,never,know,why,old,friends,can,lead,you,today"
4272,spam,"Natalja,inviting,you,her,friend.,Reply,YES-,See,her:,www.SMS/nat,STOP?,Send,STOP,FRND"
4273,ham,"Where,get,those?"
4274,ham,"Kind.,Just,missed,train,cos,asthma,attack,,nxt,one,half,driving.,not,sure,where,park."
4275,ham,"Ball,moving,lot.will,spin,last,very,difficult,bat:)"
4276,ham,"Haiyoh...,Maybe,your,hamster,was,jealous,million"
4277,ham,"Can,you,please,send,aunty,number"
4278,ham,"glad.,You,are,following,your,dreams."
4279,ham,"reached,home,finally..."
4280,spam,"URGENT.,Important,information,for,user.,Today,your,lucky,day!,find,out,why,,,log,onto,http://www.urawinner.com,there,fantastic,surprise,awaiting,you,!"
4281,spam,"WINNER,valued,network,customer,you,have,been,selected,receivea,£,prize,reward,claim,call,.,Claim,code.,Valid,hours,only."
4282,ham,"hurt,prsn,who,close,fight,wit,dem.,Coz,somtimes,dis,fight,saves,relation,being,quiet,leaves,nothin,relation..,Gud,eveB-)"
4283,ham,"can,call,now..."
4284,ham,"Science,tells,that,chocolate,will,melt,under,the,sunlight.,Please,don,walk,under,the,sunlight.,BCoz,don,want,loss,sweet,friend."
4285,ham,"Yes,come,nyc,for,audiitions,and,trying,relocate."
4286,ham,"pocked,you,there,before"
4287,ham,"Congrats.,That,great,wanted,tell,you,not,tell,your,score,cos,might,make,relax.,But,its,motivating,thanks,for,sharing"
4288,ham,"wud,never,mind,dont,miss,dont,need..,But,wil,really,hurt,wen,need,&amp,dont,tell.........,Take,care:-)"
4289,ham,"Hey,whats,the,name,that,bill,brison,book,the,one,about,language,and,words"
4290,ham,"Okay,,good,problem,,and,thanx!"
4291,ham,"For,you,information,,IKEA,spelled,with,all,caps.,That,not,yelling.,when,you,thought,had,left,you,,you,were,sitting,the,bed,among,the,mess,when,came,said,were,going,after,you,got,home,from,class.,please,don,try,and,bullshit,makes,want,listen,you,less."
4292,ham,"Call,when,done..."
4293,ham,
4294,ham,"You,best,watch,what,you,say,cause,get,drunk,motherfucker"
4295,spam,"Kit,Strip,-,you,have,been,billed.,Netcollex,Ltd,Box,OJA"
4296,spam,"HMV,BONUS,SPECIAL,pounds,genuine,HMV,vouchers,won.,Just,answer,easy,questions.,Play,Now!,Send,HMV,More,info:www.percent-real.com"
4297,spam,"Please,CALL,immediately,there,urgent,message,waiting,for,you"
4298,spam,"thesmszone.com,lets,you,send,free,anonymous,and,masked,messages,sending,this,message,from,there,you,see,the,potential,for,abuse???"
4299,spam,"WELL,DONE!,Your,*,Costa,Del,Sol,Holiday,£,await,collection.,Call,Now,toClaim.,SAE,,TCs,,POBox,,Stockport,,SKxh,,Cost,,Maxmins"
4300,ham,"Hurt...,Tease...,Make,cry...,But,the,end,life,when,die,plz,keep,one,rose,grave,and,say,STUPID,MISS..,HAVE,NICE,DAY,BSLVYL"
4301,ham,"Erm...,Woodland,avenue,somewhere,you,get,the,parish,magazine,,his,telephone,number,will,there."
4302,ham,"Are,there,jobs,available?,Let,know,please,cos,really,need,start,working"
4303,ham,"Aiyar,hard,type,later,free,then,tell,then,call,scold,tell."
4304,ham,"Yup,free..."
4305,ham,"Good,good,,billy,mates,all,gone.,Just,been,jogging,,again!,Did,enjoy,concert?"
4306,ham,"come,over,carlos,will,here,soon"
4307,ham,"Awww,dat,sweet,can,think,something!,Have,nice,time,tonight,ill,probably,txt,later,cos,lonely,:(,xxx."
4308,ham,"guess,useless,calling,something,important."
4309,ham,"-,had,popped,down,the,loo,when,you,hello.,Hello!"
4310,ham,"dint,tell,anything,angry,that,why,you,told,abi."
4311,spam,"Someone,know,has,asked,our,dating,service,contact,you!,Cant,Guess,who?,CALL,NOW,all,will,revealed,BOX"
4312,ham,"happens,that,there,waxsto,wat,you,want.,She,can,come,and,ill,get,her,medical,insurance.,And,she,able,deliver,and,have,basic,care,currently,shopping,for,the,right,medical,insurance,for,her,just,give,til,friday,morning.,Thats,when,see,the,major,person,that,can,guide,the,right,insurance."
4313,ham,"keep,ten,shelf:),buy,two,egg."
4314,ham,"wasn,well,babe,have,swollen,glands,throat,...,What,did,you,end,doing,?"
4315,ham,"changes,report,big?,Cos,already,made,changes,previous,report."
4316,ham,"Captain,our,room:)"
4317,ham,"can,speak,,bcaz,mobile,have,problem,can,listen,you,but,you,cann,listen,voice,calls,you,later."
4318,ham,"HIYA,STU,WOT,MUCH,TRUBLE,HOME,MOMENT,EVONE,HATES,EVEN!,WOT,THE,HELL,DONE,NOW,WONT,JUST,TELL,TEXT,BCK,PLEASE,LUV,DAN"
4319,ham,"will,take,mokka,players,only:)"
4320,ham,"Are,you,still,playing,with,gautham?"
4321,ham,"Hey,and,are,going,the,sea,view,and,having,couple,gays,mean,games!,Give,bell,when,finish"
4322,ham,",,jason,says,gonna,around,there,around;"
4323,ham,"Sorry,will,able,get,you.,See,you,the,morning."
4324,ham,"Aight,well,keep,informed"
4325,ham,"not,having,her,number,sir"
4326,ham,"only,searching,for,good,dual,sim,mobile."
4327,ham,"That,seems,unnecessarily,hostile"
4328,ham,"Dude,got,haircut.,Now,its,breezy,there"
4329,spam,"Congrats!,mobile,Videophones,yours.,call,now!,videochat,wid,mates,,play,java,games,,Dload,polyH,music,,noline,rentl"
4330,ham,"Apple/Day,Doctor.,Tulsi,Leaf/Day,Cancer.,Lemon/Day,Fat.,Cup,Milk/day,Bone,Problms,Litres,Watr/Day,Diseases,Snd,ths,Whom,Care..:-)"
4331,ham,"thought,were,doing,king,the,hill,thing,there."
4332,ham,"Nope,come,online,now.."
4333,ham,"ALSO,TELL,HIM,SAID,HAPPY,BIRTHDAY"
4334,ham,"bishan,lei,tot,say,lavender?"
4335,ham,"Boo,what,time,get,out,were,supposed,take,shopping,today.,:("
4336,ham,"Now,sound,like,manky,scouse,boy,steve,like,travelling,bus,home.wot,has,inmind,recreation,dis,eve?"
4337,ham,"Fyi,taking,quick,shower,epsilon,like;,min"
4338,ham,"Tuesday,night,real"
4339,ham,"Yes,when,the,appt,again?"
4340,ham,"Just,got,outta,class,gonna,gym."
4341,ham,"want,sent;,mesages,today.,Thats.,Sorry,hurts"
4342,ham,"all,write,wat.."
4343,ham,"wouldn,say,that,just,didn,read,anything,into,way,seemed,don,like,judgemental,save,that,for,fridays,the,pub!"
4344,ham,"Its,valentine,game.,.,.,send,dis,msg,all,friends,answers,same,then,someone,really,loves.,.,Ques-,which,colour,suits,the,best?"
4345,ham,":)did,you,asked,waheeda,fathima,about,leave?"
4346,ham,"Enjoy,urself,tmr..."
4347,ham,"You,still,around,could,use,half"
4348,spam,"have,secret,admirer,who,looking,make,contact,with-find,out,who,they*reveal,who,thinks,special-call"
4349,ham,"You,give,back,proof,and,wont,allow,you,work,will,come,your,home,within,days"
4350,ham,"bot,notes,oredi...,Cos,juz,rem,got..."
4351,ham,"Yes.,Rent,very,expensive,its,the,way,save."
4352,ham,"Night,has,ended,for,another,day,,morning,has,come,special,way.,May,you,smile,like,the,sunny,rays,and,leaves,your,worries,the,blue,blue,bay.,Gud,mrng"
4353,ham,"Hows,the,pain,dear,smiling?"
4354,ham,"Fun,fact:,although,you,would,think,armand,would,eventually,build,tolerance,some,shit,considering,how,much,smokes,gets,fucked,like,hits"
4355,spam,"important,information,orange,user,xxxxxxx.,today,your,lucky,day!find,out,why,log,onto,http://www.urawinner.com,THERE,FANTASTIC,SURPRISE,AWAITING,YOU!"
4356,ham,"Sorry,can,help,you,this."
4357,ham,"Great,should,send,you,account,number."
4358,ham,"HELLOGORGEOUS,,HOWS,FONE,WAS,CHARGE,LST,NITW,WEN,TEXD.,HOPEU,NICE,WKEND,SURE,DID,LOOKIN,WARD,MRW,LUV,JAZ"
4359,spam,"Our,dating,service,has,been,asked,contact,someone,shy!,CALL,NOW,all,will,revealed.,POBox"
4360,ham,"only,send,the,contents,page..."
4361,ham,"Night,sweet,,sleep,well,just,been,see,The,Exorcism,Emily,Rose,and,may,never,sleep,again!,Hugs,and,snogs!"
4362,ham,"Don,Think,About,""What,Have,Got"",Think,About,""How,Use,That,You,Have,Got"",gooD"
4363,ham,"can,right,this,second,,gotta,hit,people,first"
4364,ham,"Evry,Emotion,dsn,hav,Words.Evry,Wish,dsn,hav,Prayrs,Smile,World,wit.Othrwise,even,Drop,Tear,dsn,lik,Stay,wit,happy..,Good,morning,,keep,smiling:-)"
4365,ham,"what,about,you.,What,you,remember"
4366,ham,"Ujhhhhhhh,computer,shipped,out,with,address,sandiago,and,parantella,lane.,Wtf.,Poop."
4367,ham,"yes,dear,look,how,hugging,you,both"
4368,ham,"like,dis,sweater,mango,but,more,size,already,irritating."
4369,ham,"don,have,her,number,and,its,gonna,massive,pain,the,ass,and,rather,not,get,involved,that,possible"
4370,ham,"Anytime,lor..."
